4583.3,2.9244e+05,4316.6,2.5135e+05,4137.9,2.649e+05
4582,2.9228e+05,4320.7,2.5081e+05,4134.3,2.6462e+05
4579.9,2.9293e+05,4318.6,2.5097e+05,4133.6,2.6458e+05
4587.7,2.9228e+05,4317.4,2.5114e+05,4138.6,2.6539e+05
4573,2.9221e+05,4315,2.5129e+05,4136.2,2.6533e+05
4583.6,2.9272e+05,4318.6,2.5145e+05,4136.6,2.6496e+05
4577.1,2.9252e+05,4317.6,2.5144e+05,4138.3,2.6555e+05
4585.2,2.9259e+05,4318.4,2.5186e+05,4139.6,2.6628e+05
4588.1,2.9262e+05,4323.4,2.5219e+05,4138.7,2.6789e+05
4580.2,2.9238e+05,4319,2.5287e+05,4137.1,2.6848e+05
4582.1,2.9267e+05,4326.4,2.553e+05,4123.6,2.7354e+05
4571.8,2.9241e+05,4293.9,2.675e+05,4068.8,2.84e+05
4402.3,3.124e+05,4208.1,2.825e+05,4027.1,2.9094e+05
4404.1,3.1283e+05,4202.9,2.8356e+05,4028.6,2.9167e+05
4397.1,3.1269e+05,4090,2.9197e+05,3863.6,3.0447e+05
4044.2,3.2329e+05,3333.8,3.2532e+05,3015.8,3.4004e+05
3633,3.3938e+05,3189.5,3.2879e+05,2831,3.4392e+05
3628.8,3.3876e+05,3170.4,3.2923e+05,2807.5,3.442e+05
3636.6,3.3887e+05,3116.9,3.3028e+05,2776.9,3.4478e+05
3646.2,3.39e+05,3108.6,3.3031e+05,2751.9,3.4459e+05
3643,3.383e+05,3085.8,3.3048e+05,2734.3,3.452e+05
3633.1,3.3864e+05,3085.6,3.2988e+05,2722.5,3.4504e+05
